Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","44","Barley","2016","2016","tonnes","2","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","176","Beans, dry","2014","2014","tonnes","2241","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","176","Beans, dry","2015","2015","tonnes","2399","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","176","Beans, dry","2016","2016","tonnes","2831","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","176","Beans, dry","2017","2017","tonnes","20138","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","414","Beans, green","2016","2016","tonnes","31","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","169","Beet pulp","2014","2014","tonnes","10","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","633","Beverages, non alcoholic","2009","2009","tonnes","3899","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","633","Beverages, non alcoholic","2010","2010","tonnes","13482","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","633","Beverages, non alcoholic","2011","2011","tonnes","34228","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","633","Beverages, non alcoholic","2014","2014","tonnes","4011","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","633","Beverages, non alcoholic","2015","2015","tonnes","117","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","633","Beverages, non alcoholic","2016","2016","tonnes","267","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","633","Beverages, non alcoholic","2017","2017","tonnes","265","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","633","Beverages, non alcoholic","2016","2016","tonnes","42","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","633","Beverages, non alcoholic","2017","2017","tonnes","6","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","59","Bran, maize","2014","2014","tonnes","31","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","59","Bran, maize","2015","2015","tonnes","51","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","59","Bran, maize","2016","2016","tonnes","463","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","85","Bran, sorghum","2015","2015","tonnes","69","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","85","Bran, sorghum","2016","2016","tonnes","38","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","85","Bran, sorghum","2017","2017","tonnes","488","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","17","Bran, wheat","2014","2014","tonnes","666","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","17","Bran, wheat","2015","2015","tonnes","33","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","17","Bran, wheat","2016","2016","tonnes","236","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","17","Bran, wheat","2016","2016","tonnes","89","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","17","Bran, wheat","2017","2017","tonnes","39","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","20","Bread","2014","2014","tonnes","11","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","20","Bread","2015","2015","tonnes","8","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","89","Buckwheat","2015","2015","tonnes","81","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","89","Buckwheat","2017","2017","tonnes","8","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","946","Buffaloes","2017","2017","tonnes","0","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5608","Import Quantity","946","Buffaloes","2017","2017","Head","717","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2014","2014","tonnes","5","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2015","2015","tonnes","44","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2014","2014","tonnes","69","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2015","2015","tonnes","595","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2016","2016","tonnes","7945","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2017","2017","tonnes","25776","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","358","Cabbages and other brassicas","2014","2014","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","358","Cabbages and other brassicas","2017","2017","tonnes","79","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","332","Cake, cottonseed","2016","2016","tonnes","65","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","332","Cake, cottonseed","2017","2017","tonnes","25","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","332","Cake, cottonseed","2016","2016","tonnes","10","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","332","Cake, cottonseed","2017","2017","tonnes","5","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","245","Cake, groundnuts","2015","2015","tonnes","117","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","245","Cake, groundnuts","2016","2016","tonnes","42","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","245","Cake, groundnuts","2017","2017","tonnes","15","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","245","Cake, groundnuts","2014","2014","tonnes","46","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","245","Cake, groundnuts","2015","2015","tonnes","191","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","245","Cake, groundnuts","2016","2016","tonnes","568","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","245","Cake, groundnuts","2017","2017","tonnes","560","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","335","Cake, linseed","2014","2014","tonnes","5","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","335","Cake, linseed","2015","2015","tonnes","2","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","335","Cake, linseed","2014","2014","tonnes","370","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","335","Cake, linseed","2015","2015","tonnes","1920","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","335","Cake, linseed","2016","2016","tonnes","266","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","335","Cake, linseed","2017","2017","tonnes","130","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","272","Cake, rapeseed","2015","2015","tonnes","91","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","238","Cake, soybeans","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","238","Cake, soybeans","2015","2015","tonnes","330","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","238","Cake, soybeans","2016","2016","tonnes","1037","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","238","Cake, soybeans","2017","2017","tonnes","1237","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","238","Cake, soybeans","2014","2014","tonnes","51","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","238","Cake, soybeans","2015","2015","tonnes","443","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","238","Cake, soybeans","2016","2016","tonnes","639","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","238","Cake, soybeans","2017","2017","tonnes","773","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","269","Cake, sunflower","2014","2014","tonnes","5","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","269","Cake, sunflower","2015","2015","tonnes","56","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","269","Cake, sunflower","2016","2016","tonnes","78","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","269","Cake, sunflower","2017","2017","tonnes","28","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","426","Carrots and turnips","2014","2014","tonnes","22","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","426","Carrots and turnips","2015","2015","tonnes","5","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","426","Carrots and turnips","2014","2014","tonnes","181","*","Unofficial figure"
